Author,ScoreBand_key,MarkerType,Locus_key,MarkerOriginalName,AT,MarkerSize,BreedCode_key,Result,Specie,Electrophoresis,Coment,Image,Lane
Yanez2002,211,SSR,B126,IBCIP-7,48,338,JPKY10.012,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,2
Yanez2002,212,SSR,B126,IBCIP-7,48,338,LM93.665,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,3
Yanez2002,213,SSR,B126,IBCIP-7,48,338,LM94.667,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,4
Yanez2002,214,SSR,B126,IBCIP-7,48,338,SPV78.001,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,5
Yanez2002,215,SSR,B126,IBCIP-7,48,338,SR91.109,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,6
Yanez2002,216,SSR,B126,IBCIP-7,48,338,SR94.005,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,7
Yanez2002,217,SSR,B126,IBCIP-7,48,338,SUMOR,1,Ipomoea batatas,Silver,,SSR06Nov2002.4,8
Yanez2002,218,SSR,B126,IBCIP-7,48,338,WAGABOLIGE,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,9
Yanez2002,219,SSR,B126,IBCIP-7,48,338,XUSHU,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,10
Yanez2002,220,SSR,B126,IBCIP-7,48,338,TANZANIA,1,Ipomoea batatas,Silver,,SSR06Nov2002.4,11
Yanez2002,221,SSR,B126,IBCIP-7,48,271,BUGS_BUNNY,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,1
Yanez2002,222,SSR,B126,IBCIP-7,48,271,JPKY10.012,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,2
Yanez2002,223,SSR,B126,IBCIP-7,48,271,LM93.665,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,3
Yanez2002,224,SSR,B126,IBCIP-7,48,271,LM94.667,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,4
Yanez2002,225,SSR,B126,IBCIP-7,48,271,SPV78.001,1,Ipomoea batatas,Silver,,SSR06Nov2002.4,5
Yanez2002,226,SSR,B126,IBCIP-7,48,271,SR91.109,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,6
Yanez2002,227,SSR,B126,IBCIP-7,48,271,SR94.005,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,7
Yanez2002,228,SSR,B126,IBCIP-7,48,271,SUMOR,1,Ipomoea batatas,Silver,,SSR06Nov2002.4,8
Yanez2002,229,SSR,B126,IBCIP-7,48,271,WAGABOLIGE,1,Ipomoea batatas,Silver,,SSR06Nov2002.4,9
Yanez2002,230,SSR,B126,IBCIP-7,48,271,XUSHU,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,10
Yanez2002,231,SSR,B126,IBCIP-7,48,271,TANZANIA,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,11
Yanez2002,232,SSR,B603,IBCIP-7,48,302,BUGS_BUNNY,1,Ipomoea batatas,Silver,,SSR06Nov2002.4,1
Yanez2002,233,SSR,B603,IBCIP-7,48,302,JPKY10.012,1,Ipomoea batatas,Silver,,SSR06Nov2002.4,2
Yanez2002,234,SSR,B603,IBCIP-7,48,302,LM93.665,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,3
Yanez2002,235,SSR,B603,IBCIP-7,48,302,LM94.667,1,Ipomoea batatas,Silver,,SSR06Nov2002.4,4
Yanez2002,236,SSR,B603,IBCIP-7,48,302,SPV78.001,1,Ipomoea batatas,Silver,,SSR06Nov2002.4,5
Yanez2002,237,SSR,B603,IBCIP-7,48,302,SR91.109,1,Ipomoea batatas,Silver,,SSR06Nov2002.4,6
Yanez2002,238,SSR,B603,IBCIP-7,48,302,SR94.005,1,Ipomoea batatas,Silver,,SSR06Nov2002.4,7
Yanez2002,239,SSR,B603,IBCIP-7,48,302,SUMOR,1,Ipomoea batatas,Silver,,SSR06Nov2002.4,8
Yanez2002,240,SSR,B603,IBCIP-7,48,302,WAGABOLIGE,1,Ipomoea batatas,Silver,,SSR06Nov2002.4,9
Yanez2002,241,SSR,B603,IBCIP-7,48,302,XUSHU,1,Ipomoea batatas,Silver,,SSR06Nov2002.4,10
Yanez2002,242,SSR,B603,IBCIP-7,48,302,TANZANIA,1,Ipomoea batatas,Silver,,SSR06Nov2002.4,11
Yanez2002,243,SSR,B603,IBCIP-7,48,293,BUGS_BUNNY,1,Ipomoea batatas,Silver,,SSR06Nov2002.4,1
Yanez2002,244,SSR,B603,IBCIP-7,48,293,JPKY10.012,1,Ipomoea batatas,Silver,,SSR06Nov2002.4,2
Yanez2002,245,SSR,B603,IBCIP-7,48,293,LM93.665,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,3
Yanez2002,246,SSR,B603,IBCIP-7,48,293,LM94.667,1,Ipomoea batatas,Silver,,SSR06Nov2002.4,4
Yanez2002,247,SSR,B603,IBCIP-7,48,293,SPV78.001,1,Ipomoea batatas,Silver,,SSR06Nov2002.4,5
Yanez2002,248,SSR,B603,IBCIP-7,48,293,SR91.109,1,Ipomoea batatas,Silver,,SSR06Nov2002.4,6
Yanez2002,249,SSR,B603,IBCIP-7,48,293,SR94.005,1,Ipomoea batatas,Silver,,SSR06Nov2002.4,7
Yanez2002,250,SSR,B603,IBCIP-7,48,293,SUMOR,1,Ipomoea batatas,Silver,,SSR06Nov2002.4,8
Yanez2002,251,SSR,B603,IBCIP-7,48,293,WAGABOLIGE,1,Ipomoea batatas,Silver,,SSR06Nov2002.4,9
Yanez2002,252,SSR,B603,IBCIP-7,48,293,XUSHU,1,Ipomoea batatas,Silver,,SSR06Nov2002.4,10
Yanez2002,253,SSR,B603,IBCIP-7,48,293,TANZANIA,1,Ipomoea batatas,Silver,,SSR06Nov2002.4,11
Yanez2002,254,SSR,B603,IBCIP-7,48,289,BUGS_BUNNY,1,Ipomoea batatas,Silver,,SSR06Nov2002.4,1
Yanez2002,255,SSR,B603,IBCIP-7,48,289,JPKY10.012,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,2
Yanez2002,256,SSR,B603,IBCIP-7,48,289,LM93.665,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,3
Yanez2002,257,SSR,B603,IBCIP-7,48,289,LM94.667,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,4
Yanez2002,258,SSR,B603,IBCIP-7,48,289,SPV78.001,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,5
Yanez2002,259,SSR,B603,IBCIP-7,48,289,SR91.109,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,6
Yanez2002,260,SSR,B603,IBCIP-7,48,289,SR94.005,1,Ipomoea batatas,Silver,,SSR06Nov2002.4,7
Yanez2002,261,SSR,B603,IBCIP-7,48,289,SUMOR,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,8
Yanez2002,262,SSR,B603,IBCIP-7,48,289,WAGABOLIGE,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,9
Yanez2002,263,SSR,B603,IBCIP-7,48,289,XUSHU,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,10
Yanez2002,264,SSR,B603,IBCIP-7,48,289,TANZANIA,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,11
Yanez2002,265,SSR,B603,IBCIP-7,48,264,BUGS_BUNNY,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,1
Yanez2002,266,SSR,B603,IBCIP-7,48,264,JPKY10.012,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,2
Yanez2002,267,SSR,B603,IBCIP-7,48,264,LM93.665,1,Ipomoea batatas,Silver,,SSR06Nov2002.4,3
Yanez2002,268,SSR,B603,IBCIP-7,48,264,LM94.667,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,4
Yanez2002,269,SSR,B603,IBCIP-7,48,264,SPV78.001,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,5
Yanez2002,270,SSR,B603,IBCIP-7,48,264,SR91.109,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,6
Yanez2002,271,SSR,B603,IBCIP-7,48,264,SR94.005,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,7
Yanez2002,272,SSR,B603,IBCIP-7,48,264,SUMOR,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,8
Yanez2002,273,SSR,B603,IBCIP-7,48,264,WAGABOLIGE,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,9
Yanez2002,274,SSR,B603,IBCIP-7,48,264,XUSHU,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,10
Yanez2002,275,SSR,B603,IBCIP-7,48,264,TANZANIA,1,Ipomoea batatas,Silver,,SSR06Nov2002.4,11
Yanez2002,276,SSR,B603,IBCIP-7,48,260,BUGS_BUNNY,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,1
Yanez2002,277,SSR,B603,IBCIP-7,48,260,JPKY10.012,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,2
Yanez2002,278,SSR,B603,IBCIP-7,48,260,LM93.665,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,3
Yanez2002,279,SSR,B603,IBCIP-7,48,260,LM94.667,1,Ipomoea batatas,Silver,,SSR06Nov2002.4,4
Yanez2002,280,SSR,B603,IBCIP-7,48,260,SPV78.001,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,5
Yanez2002,281,SSR,B603,IBCIP-7,48,260,SR91.109,1,Ipomoea batatas,Silver,,SSR06Nov2002.4,6
Yanez2002,282,SSR,B603,IBCIP-7,48,260,SR94.005,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,7
Yanez2002,283,SSR,B603,IBCIP-7,48,260,SUMOR,1,Ipomoea batatas,Silver,,SSR06Nov2002.4,8
Yanez2002,284,SSR,B603,IBCIP-7,48,260,WAGABOLIGE,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,9
Yanez2002,285,SSR,B603,IBCIP-7,48,260,XUSHU,1,Ipomoea batatas,Silver,,SSR06Nov2002.4,10
Yanez2002,286,SSR,B603,IBCIP-7,48,260,TANZANIA,0,Ipomoea batatas,Silver,,SSR06Nov2002.4,11
Yanez2002,287,SSR,B127,IBCIP-8,48,323,BUGS_BUNNY,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,1
Yanez2002,288,SSR,B127,IBCIP-8,48,323,JPKY10.012,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,2
Yanez2002,289,SSR,B127,IBCIP-8,48,323,LM93.665,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,3
Yanez2002,290,SSR,B127,IBCIP-8,48,323,LM94.667,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,4
Yanez2002,291,SSR,B127,IBCIP-8,48,323,SPV78.001,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,5
Yanez2002,292,SSR,B127,IBCIP-8,48,323,SR91.109,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,6
Yanez2002,293,SSR,B127,IBCIP-8,48,323,SR94.005,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,7
Yanez2002,294,SSR,B127,IBCIP-8,48,323,SUMOR,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,8
Yanez2002,295,SSR,B127,IBCIP-8,48,323,WAGABOLIGE,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,9
Yanez2002,296,SSR,B127,IBCIP-8,48,323,XUSHU,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,10
Yanez2002,297,SSR,B127,IBCIP-8,48,323,TANZANIA,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,11
Yanez2002,298,SSR,B127,IBCIP-8,48,267,BUGS_BUNNY,0,Ipomoea batatas,Silver,,SSR06Nov2002.5,1
Yanez2002,299,SSR,B127,IBCIP-8,48,267,JPKY10.012,0,Ipomoea batatas,Silver,,SSR06Nov2002.5,2
Yanez2002,300,SSR,B127,IBCIP-8,48,267,LM93.665,0,Ipomoea batatas,Silver,,SSR06Nov2002.5,3
Yanez2002,301,SSR,B127,IBCIP-8,48,267,LM94.667,0,Ipomoea batatas,Silver,,SSR06Nov2002.5,4
Yanez2002,302,SSR,B127,IBCIP-8,48,267,SPV78.001,0,Ipomoea batatas,Silver,,SSR06Nov2002.5,5
Yanez2002,303,SSR,B127,IBCIP-8,48,267,SR91.109,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,6
Yanez2002,304,SSR,B127,IBCIP-8,48,267,SR94.005,0,Ipomoea batatas,Silver,,SSR06Nov2002.5,7
Yanez2002,305,SSR,B127,IBCIP-8,48,267,SUMOR,0,Ipomoea batatas,Silver,,SSR06Nov2002.5,8
Yanez2002,306,SSR,B127,IBCIP-8,48,267,WAGABOLIGE,0,Ipomoea batatas,Silver,,SSR06Nov2002.5,9
Yanez2002,307,SSR,B127,IBCIP-8,48,267,XUSHU,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,10
Yanez2002,308,SSR,B127,IBCIP-8,48,267,TANZANIA,0,Ipomoea batatas,Silver,,SSR06Nov2002.5,11
Yanez2002,309,SSR,B127,IBCIP-8,48,245,BUGS_BUNNY,0,Ipomoea batatas,Silver,,SSR06Nov2002.5,1
Yanez2002,310,SSR,B127,IBCIP-8,48,245,JPKY10.012,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,2
Yanez2002,311,SSR,B127,IBCIP-8,48,245,LM93.665,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,3
Yanez2002,312,SSR,B127,IBCIP-8,48,245,LM94.667,0,Ipomoea batatas,Silver,,SSR06Nov2002.5,4
Yanez2002,313,SSR,B127,IBCIP-8,48,245,SPV78.001,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,5
Yanez2002,314,SSR,B127,IBCIP-8,48,245,SR91.109,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,6
Yanez2002,315,SSR,B127,IBCIP-8,48,245,SR94.005,0,Ipomoea batatas,Silver,,SSR06Nov2002.5,7
Yanez2002,316,SSR,B127,IBCIP-8,48,245,SUMOR,0,Ipomoea batatas,Silver,,SSR06Nov2002.5,8
Yanez2002,317,SSR,B127,IBCIP-8,48,245,WAGABOLIGE,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,9
Yanez2002,318,SSR,B127,IBCIP-8,48,245,XUSHU,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,10
Yanez2002,319,SSR,B127,IBCIP-8,48,245,TANZANIA,0,Ipomoea batatas,Silver,,SSR06Nov2002.5,11
Yanez2002,320,SSR,B127,IBCIP-8,48,215,BUGS_BUNNY,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,1
Yanez2002,321,SSR,B127,IBCIP-8,48,215,JPKY10.012,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,2
Yanez2002,322,SSR,B127,IBCIP-8,48,215,LM93.665,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,3
Yanez2002,323,SSR,B127,IBCIP-8,48,215,LM94.667,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,4
Yanez2002,324,SSR,B127,IBCIP-8,48,215,SPV78.001,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,5
Yanez2002,325,SSR,B127,IBCIP-8,48,215,SR91.109,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,6
Yanez2002,326,SSR,B127,IBCIP-8,48,215,SR94.005,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,7
Yanez2002,327,SSR,B127,IBCIP-8,48,215,SUMOR,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,8
Yanez2002,328,SSR,B127,IBCIP-8,48,215,WAGABOLIGE,0,Ipomoea batatas,Silver,,SSR06Nov2002.5,9
Yanez2002,329,SSR,B127,IBCIP-8,48,215,XUSHU,0,Ipomoea batatas,Silver,,SSR06Nov2002.5,10
Yanez2002,330,SSR,B127,IBCIP-8,48,215,TANZANIA,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,11
Yanez2002,331,SSR,B127,IBCIP-8,48,206,BUGS_BUNNY,0,Ipomoea batatas,Silver,,SSR06Nov2002.5,1
Yanez2002,332,SSR,B127,IBCIP-8,48,206,JPKY10.012,0,Ipomoea batatas,Silver,,SSR06Nov2002.5,2
Yanez2002,333,SSR,B127,IBCIP-8,48,206,LM93.665,0,Ipomoea batatas,Silver,,SSR06Nov2002.5,3
Yanez2002,334,SSR,B127,IBCIP-8,48,206,LM94.667,0,Ipomoea batatas,Silver,,SSR06Nov2002.5,4
Yanez2002,335,SSR,B127,IBCIP-8,48,206,SPV78.001,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,5
Yanez2002,336,SSR,B127,IBCIP-8,48,206,SR91.109,0,Ipomoea batatas,Silver,,SSR06Nov2002.5,6
Yanez2002,337,SSR,B127,IBCIP-8,48,206,SR94.005,0,Ipomoea batatas,Silver,,SSR06Nov2002.5,7
Yanez2002,338,SSR,B127,IBCIP-8,48,206,SUMOR,0,Ipomoea batatas,Silver,,SSR06Nov2002.5,8
Yanez2002,339,SSR,B127,IBCIP-8,48,206,WAGABOLIGE,0,Ipomoea batatas,Silver,,SSR06Nov2002.5,9
Yanez2002,340,SSR,B127,IBCIP-8,48,206,XUSHU,0,Ipomoea batatas,Silver,,SSR06Nov2002.5,10
Yanez2002,341,SSR,B127,IBCIP-8,48,206,TANZANIA,0,Ipomoea batatas,Silver,,SSR06Nov2002.5,11
Yanez2002,342,SSR,B604,IBCIP-8,48,299,BUGS_BUNNY,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,1
Yanez2002,343,SSR,B604,IBCIP-8,48,299,JPKY10.012,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,2
Yanez2002,344,SSR,B604,IBCIP-8,48,299,LM93.665,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,3
Yanez2002,345,SSR,B604,IBCIP-8,48,299,LM94.667,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,4
Yanez2002,346,SSR,B604,IBCIP-8,48,299,SPV78.001,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,5
Yanez2002,347,SSR,B604,IBCIP-8,48,299,SR91.109,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,6
Yanez2002,348,SSR,B604,IBCIP-8,48,299,SR94.005,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,7
Yanez2002,349,SSR,B604,IBCIP-8,48,299,SUMOR,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,8
Yanez2002,350,SSR,B604,IBCIP-8,48,299,WAGABOLIGE,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,9
Yanez2002,351,SSR,B604,IBCIP-8,48,299,XUSHU,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,10
Yanez2002,352,SSR,B604,IBCIP-8,48,299,TANZANIA,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,11
Yanez2002,353,SSR,B604,IBCIP-8,48,272,BUGS_BUNNY,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,1
Yanez2002,354,SSR,B604,IBCIP-8,48,272,JPKY10.012,0,Ipomoea batatas,Silver,,SSR06Nov2002.5,2
Yanez2002,355,SSR,B604,IBCIP-8,48,272,LM93.665,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,3
Yanez2002,356,SSR,B604,IBCIP-8,48,272,LM94.667,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,4
Yanez2002,357,SSR,B604,IBCIP-8,48,272,SPV78.001,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,5
Yanez2002,358,SSR,B604,IBCIP-8,48,272,SR91.109,0,Ipomoea batatas,Silver,,SSR06Nov2002.5,6
Yanez2002,359,SSR,B604,IBCIP-8,48,272,SR94.005,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,7
Yanez2002,360,SSR,B604,IBCIP-8,48,272,SUMOR,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,8
Yanez2002,361,SSR,B604,IBCIP-8,48,272,WAGABOLIGE,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,9
Yanez2002,362,SSR,B604,IBCIP-8,48,272,XUSHU,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,10
Yanez2002,363,SSR,B604,IBCIP-8,48,272,TANZANIA,1,Ipomoea batatas,Silver,,SSR06Nov2002.5,11
Yanez2002,364,SSR,B128,IBCIP-9,48,200,BUGS_BUNNY,0,Ipomoea batatas,Silver,,SSR06Nov2002.6,1
Yanez2002,365,SSR,B128,IBCIP-9,48,200,JPKY10.012,0,Ipomoea batatas,Silver,,SSR06Nov2002.6,2
Yanez2002,366,SSR,B128,IBCIP-9,48,200,LM93.665,0,Ipomoea batatas,Silver,,SSR06Nov2002.6,3
Yanez2002,367,SSR,B128,IBCIP-9,48,200,LM94.667,0,Ipomoea batatas,Silver,,SSR06Nov2002.6,4
Yanez2002,368,SSR,B128,IBCIP-9,48,200,SPV78.001,0,Ipomoea batatas,Silver,,SSR06Nov2002.6,5
Yanez2002,369,SSR,B128,IBCIP-9,48,200,SR91.109,0,Ipomoea batatas,Silver,,SSR06Nov2002.6,6
Yanez2002,370,SSR,B128,IBCIP-9,48,200,SR94.005,0,Ipomoea batatas,Silver,,SSR06Nov2002.6,7
Yanez2002,371,SSR,B128,IBCIP-9,48,200,SUMOR,0,Ipomoea batatas,Silver,,SSR06Nov2002.6,8
Yanez2002,372,SSR,B128,IBCIP-9,48,200,WAGABOLIGE,1,Ipomoea batatas,Silver,,SSR06Nov2002.6,9
Yanez2002,373,SSR,B128,IBCIP-9,48,200,XUSHU,0,Ipomoea batatas,Silver,,SSR06Nov2002.6,10
Yanez2002,374,SSR,B128,IBCIP-9,48,200,TANZANIA,0,Ipomoea batatas,Silver,,SSR06Nov2002.6,11
Yanez2002,375,SSR,B128,IBCIP-9,48,193,BUGS_BUNNY,1,Ipomoea batatas,Silver,,SSR06Nov2002.6,1
Yanez2002,376,SSR,B128,IBCIP-9,48,193,JPKY10.012,1,Ipomoea batatas,Silver,,SSR06Nov2002.6,2
Yanez2002,377,SSR,B128,IBCIP-9,48,193,LM93.665,1,Ipomoea batatas,Silver,,SSR06Nov2002.6,3
Yanez2002,378,SSR,B128,IBCIP-9,48,193,LM94.667,0,Ipomoea batatas,Silver,,SSR06Nov2002.6,4
Yanez2002,379,SSR,B128,IBCIP-9,48,193,SPV78.001,1,Ipomoea batatas,Silver,,SSR06Nov2002.6,5
Yanez2002,380,SSR,B128,IBCIP-9,48,193,SR91.109,1,Ipomoea batatas,Silver,,SSR06Nov2002.6,6
Yanez2002,381,SSR,B128,IBCIP-9,48,193,SR94.005,1,Ipomoea batatas,Silver,,SSR06Nov2002.6,7
Yanez2002,382,SSR,B128,IBCIP-9,48,193,SUMOR,1,Ipomoea batatas,Silver,,SSR06Nov2002.6,8
Yanez2002,383,SSR,B128,IBCIP-9,48,193,WAGABOLIGE,1,Ipomoea batatas,Silver,,SSR06Nov2002.6,9
Yanez2002,384,SSR,B128,IBCIP-9,48,193,XUSHU,1,Ipomoea batatas,Silver,,SSR06Nov2002.6,10
Yanez2002,385,SSR,B128,IBCIP-9,48,193,TANZANIA,0,Ipomoea batatas,Silver,,SSR06Nov2002.6,11
Yanez2002,386,SSR,B128,IBCIP-9,48,191,BUGS_BUNNY,1,Ipomoea batatas,Silver,,SSR06Nov2002.6,1
Yanez2002,387,SSR,B128,IBCIP-9,48,191,JPKY10.012,0,Ipomoea batatas,Silver,,SSR06Nov2002.6,2
Yanez2002,388,SSR,B128,IBCIP-9,48,191,LM93.665,0,Ipomoea batatas,Silver,,SSR06Nov2002.6,3
Yanez2002,389,SSR,B128,IBCIP-9,48,191,LM94.667,1,Ipomoea batatas,Silver,,SSR06Nov2002.6,4
Yanez2002,390,SSR,B128,IBCIP-9,48,191,SPV78.001,0,Ipomoea batatas,Silver,,SSR06Nov2002.6,5
Yanez2002,391,SSR,B128,IBCIP-9,48,191,SR91.109,0,Ipomoea batatas,Silver,,SSR06Nov2002.6,6
Yanez2002,392,SSR,B128,IBCIP-9,48,191,SR94.005,1,Ipomoea batatas,Silver,,SSR06Nov2002.6,7
Yanez2002,393,SSR,B128,IBCIP-9,48,191,SUMOR,0,Ipomoea batatas,Silver,,SSR06Nov2002.6,8
Yanez2002,394,SSR,B128,IBCIP-9,48,191,WAGABOLIGE,0,Ipomoea batatas,Silver,,SSR06Nov2002.6,9
Yanez2002,395,SSR,B128,IBCIP-9,48,191,XUSHU,0,Ipomoea batatas,Silver,,SSR06Nov2002.6,10
Yanez2002,396,SSR,B128,IBCIP-9,48,191,TANZANIA,1,Ipomoea batatas,Silver,,SSR06Nov2002.6,11
Yanez2002,397,SSR,B128,IBCIP-9,48,190,BUGS_BUNNY,0,Ipomoea batatas,Silver,,SSR06Nov2002.6,1
Yanez2002,398,SSR,B128,IBCIP-9,48,190,JPKY10.012,1,Ipomoea batatas,Silver,,SSR06Nov2002.6,2
Yanez2002,399,SSR,B128,IBCIP-9,48,190,LM93.665,1,Ipomoea batatas,Silver,,SSR06Nov2002.6,3
Yanez2002,400,SSR,B128,IBCIP-9,48,190,LM94.667,0,Ipomoea batatas,Silver,,SSR06Nov2002.6,4
Yanez2002,401,SSR,B128,IBCIP-9,48,190,SPV78.001,1,Ipomoea batatas,Silver,,SSR06Nov2002.6,5
Yanez2002,402,SSR,B128,IBCIP-9,48,190,SR91.109,1,Ipomoea batatas,Silver,,SSR06Nov2002.6,6
Yanez2002,403,SSR,B128,IBCIP-9,48,190,SR94.005,0,Ipomoea batatas,Silver,,SSR06Nov2002.6,7
Yanez2002,404,SSR,B128,IBCIP-9,48,190,SUMOR,0,Ipomoea batatas,Silver,,SSR06Nov2002.6,8
Yanez2002,405,SSR,B128,IBCIP-9,48,190,WAGABOLIGE,1,Ipomoea batatas,Silver,,SSR06Nov2002.6,9
Yanez2002,406,SSR,B128,IBCIP-9,48,190,XUSHU,1,Ipomoea batatas,Silver,,SSR06Nov2002.6,10
Yanez2002,407,SSR,B128,IBCIP-9,48,190,TANZANIA,0,Ipomoea batatas,Silver,,SSR06Nov2002.6,11
Yanez2002,408,SSR,B128,IBCIP-9,48,187,BUGS_BUNNY,1,Ipomoea batatas,Silver,,SSR06Nov2002.6,1
Yanez2002,409,SSR,B128,IBCIP-9,48,187,JPKY10.012,1,Ipomoea batatas,Silver,,SSR06Nov2002.6,2
Yanez2002,410,SSR,B128,IBCIP-9,48,187,LM93.665,0,Ipomoea batatas,Silver,,SSR06Nov2002.6,3
Yanez2002,411,SSR,B128,IBCIP-9,48,187,LM94.667,1,Ipomoea batatas,Silver,,SSR06Nov2002.6,4
Yanez2002,412,SSR,B128,IBCIP-9,48,187,SPV78.001,1,Ipomoea batatas,Silver,,SSR06Nov2002.6,5
Yanez2002,413,SSR,B128,IBCIP-9,48,187,SR91.109,0,Ipomoea batatas,Silver,,SSR06Nov2002.6,6
Yanez2002,414,SSR,B128,IBCIP-9,48,187,SR94.005,1,Ipomoea batatas,Silver,,SSR06Nov2002.6,7
Yanez2002,415,SSR,B128,IBCIP-9,48,187,SUMOR,0,Ipomoea batatas,Silver,,SSR06Nov2002.6,8
Yanez2002,416,SSR,B128,IBCIP-9,48,187,WAGABOLIGE,0,Ipomoea batatas,Silver,,SSR06Nov2002.6,9
Yanez2002,417,SSR,B128,IBCIP-9,48,187,XUSHU,0,Ipomoea batatas,Silver,,SSR06Nov2002.6,10
Yanez2002,418,SSR,B128,IBCIP-9,48,187,TANZANIA,0,Ipomoea batatas,Silver,,SSR06Nov2002.6,11
Yanez2002,419,SSR,B128,IBCIP-9,48,186,BUGS_BUNNY,0,Ipomoea batatas,Silver,,SSR06Nov2002.6,1
Yanez2002,420,SSR,B128,IBCIP-9,48,186,JPKY10.012,0,Ipomoea batatas,Silver,,SSR06Nov2002.6,2
